Wall time,Step,Value
1681332260.450407,768,-0.019452400505542755
1681332262.625629,1536,-0.004833360202610493
1681332263.546308,1920,-0.010619070380926132
1681332263.855842,2048,0.002142830053344369
1681332264.820696,2432,0.021773789077997208
1681332267.170527,3200,0.035869050770998
1681332271.950578,4736,0.07040476053953171
1681332273.269954,5248,0.10235712677240372
1681332273.92617,5504,0.12739284336566925
1681332274.700881,5760,0.12505951523780823
1681332275.0247731,5888,0.15160712599754333
1681332275.756928,6144,0.14542855322360992
1681332277.880724,6912,0.10766665637493134
1681332278.22833,7040,0.10571426898241043
1681332278.6229172,7168,0.12454760074615479
1681332278.9696052,7296,0.11126188933849335
1681332282.010282,8448,0.1222618967294693
1681332283.008267,8832,0.10754761844873428
1681332284.0644102,9216,0.08486901968717575
1681332284.42046,9344,0.09703569114208221
1681332284.787732,9472,0.08955950289964676
1681332285.092947,9600,0.07772617042064667
1681332286.894151,10240,0.08088091760873795
1681332289.5755,11264,0.07504759728908539
1681332289.9077172,11392,0.07420237362384796
1681332292.040576,12160,0.07671423256397247
1681332295.006737,13184,0.09027375280857086
1681332296.075836,13568,0.11366663128137589
1681332296.3966389,13696,0.11955948919057846
1681332298.959102,14592,0.13352377712726593
1681332300.940053,15232,0.12173806875944138
1681332303.461118,16256,0.11108332872390747
1681332304.405487,16640,0.0896785780787468
1681332304.711831,16768,0.10101190954446793
1681332307.99399,17920,0.16271424293518066
1681332308.7126179,18176,0.18582138419151306
1681332309.07712,18304,0.17707137763500214
1681332309.460703,18432,0.178428515791893
1681332311.7035,19328,0.1692618727684021
1681332313.2216058,19968,0.16148808598518372
1681332313.829727,20224,0.16159524023532867
1681332314.130168,20352,0.15909524261951447
1681332315.3505101,20864,0.14877380430698395
1681332316.887358,21504,0.13640473783016205
1681332317.197888,21632,0.12407141178846359
1681332318.274533,22016,0.13139283657073975
1681332320.396702,22784,0.12614282965660095
1681332320.7693639,22912,0.12135712802410126
1681332321.481908,23168,0.1300118863582611
1681332322.5309608,23552,0.1312738060951233
1681332323.249502,23808,0.14342856407165527
1681332323.5511758,23936,0.14046429097652435
1681332324.2421188,24192,0.126011922955513
1681332324.994982,24448,0.12051194161176682
1681332325.349309,24576,0.10247623920440674
1681332327.709732,25472,0.12840479612350464
1681332330.331708,26496,0.16192859411239624
1681332330.6632268,26624,0.16542856395244598
1681332330.9879198,26752,0.15278570353984833
1681332332.2907531,27264,0.13472619652748108
1681332335.541467,28544,0.1244523674249649
1681332335.8531919,28672,0.1427023708820343
1681332336.495716,28928,0.1352737843990326
1681332337.7196102,29440,0.16397614777088165
1681332338.689169,29824,0.16916663944721222
1681332339.0055768,29952,0.17241665720939636
1681332339.330382,30080,0.16741664707660675
1681332340.264736,30464,0.18740476667881012
1681332344.7704608,32000,0.15527379512786865
1681332347.023881,32768,0.17824998497962952
1681332348.317724,33152,0.18565474450588226
1681332349.303136,33408,0.16772620379924774
1681332349.7360508,33536,0.16655954718589783
1681332350.505137,33792,0.1317380964756012
1681332352.128879,34304,0.13582144677639008
1681332353.6910112,34816,0.09969046711921692
1681332354.5029068,35072,0.1006428524851799
1681332356.727974,35712,0.1273452341556549
1681332363.090209,37504,0.15309518575668335
1681332365.112759,38144,0.15865474939346313
1681332365.5319622,38272,0.16692855954170227
1681332367.402132,38784,0.1390952169895172
1681332367.845093,38912,0.13241665065288544
1681332369.680598,39424,0.12983331084251404
1681332370.140755,39552,0.1217975914478302
1681332371.038646,39808,0.10313092917203903
1681332372.5099862,40192,0.14738091826438904
1681332375.1216152,40832,0.1354285180568695
1681332375.510459,40960,0.14128565788269043
1681332375.98243,41088,0.1349761188030243
1681332378.6712818,41728,0.12428565323352814
1681332379.133152,41856,0.12828566133975983
1681332379.6925938,41984,0.114130899310112
1681332381.0619829,42368,0.13328565657138824
1681332385.045002,43520,0.1175713986158371
1681332385.881294,43776,0.10774996876716614
1681332389.526346,44544,0.1281547248363495
1681332393.831313,45312,0.1196904182434082
1681332394.493608,45440,0.13399994373321533
1681332397.19596,46208,0.14236898720264435
1681332398.745808,46592,0.12311901152133942
1681332401.621977,47104,0.12473805993795395
1681332404.387323,47616,0.15182135999202728
1681332406.0840929,47872,0.14980946481227875
1681332410.353119,48384,0.15874992311000824
1681332411.166646,48512,0.15508325397968292
1681332412.0045462,48640,0.1440594643354416
1681332413.508873,48896,0.11698804795742035
1681332417.2722728,49536,0.13923805952072144
1681332420.2262259,50176,0.11648804694414139
1681332420.6121652,50304,0.0979166179895401
1681332426.768078,52352,0.15403571724891663
1681332429.4006898,53248,0.15808330476284027
1681332432.0300312,54016,0.13282133638858795
1681332432.46091,54144,0.1320713460445404
1681332433.275716,54400,0.16844038665294647
1681332435.83949,55168,0.12990476191043854
1681332439.489878,56320,0.1773451715707779
1681332440.453544,56576,0.16415470838546753
1681332440.890317,56704,0.16664279997348785
1681332442.10516,57088,0.14095233380794525
1681332444.652415,57856,0.12463091313838959
1681332447.8125272,58880,0.1431904137134552
1681332448.217251,59008,0.12098806351423264
1681332449.3532622,59392,0.13052380084991455
1681332449.742892,59520,0.1385476142168045
1681332453.478753,60672,0.12826187908649445
1681332453.866766,60800,0.124297596514225
1681332458.3337631,62208,0.10879763215780258
1681332459.579113,62592,0.10464286059141159
1681332460.025516,62720,0.12285713851451874
1681332460.843971,62976,0.13038095831871033
1681332461.617271,63232,0.13007141649723053
1681332467.195565,65024,0.16741663217544556
1681332469.1910489,65664,0.1357261836528778
1681332469.978723,65920,0.13219046592712402
1681332471.087819,66304,0.14154760539531708
1681332471.823787,66560,0.1266547441482544
1681332473.926888,67200,0.13438093662261963
1681332474.321333,67328,0.11209520697593689
1681332476.73015,68096,0.09986898303031921
1681332477.5481899,68352,0.10729756206274033
1681332477.924536,68480,0.10694040358066559
1681332478.750766,68736,0.11158327758312225
1681332479.1251771,68864,0.11674994975328445
1681332480.3250089,69248,0.0958809182047844
1681332481.182538,69504,0.08399997651576996
1681332483.603334,70144,0.07561907172203064
1681332484.09537,70272,0.0762738436460495
1681332488.510344,71424,0.14780956506729126
1681332489.335061,71680,0.14992856979370117
1681332491.186008,72192,0.16347616910934448
1681332491.72997,72320,0.17910711467266083
1681332492.206591,72448,0.16357141733169556
1681332495.413491,72960,0.14202381670475006
1681332497.22318,73472,0.11941666156053543
1681332497.670441,73600,0.10879760980606079
1681332499.028346,73984,0.11246427893638611
1681332500.014522,74240,0.11485712975263596
1681332500.918454,74496,0.10352379828691483
1681332501.34176,74624,0.11539284884929657
1681332501.765576,74752,0.11676190048456192
1681332502.149777,74880,0.108940489590168
1681332502.943,75136,0.12786905467510223
1681332503.362453,75264,0.11258333921432495
1681332505.448962,75904,0.1032976284623146
1681332505.917001,76032,0.11640477180480957
1681332508.809095,76928,0.10466665774583817
1681332509.587276,77184,0.1189642921090126
1681332511.9630022,77952,0.16601189970970154
1681332512.741363,78208,0.17863093316555023
1681332514.704575,78848,0.15032140910625458
1681332517.147667,79488,0.1526428461074829
1681332518.235796,79744,0.15230950713157654
1681332522.8699489,81280,0.15903571248054504
1681332525.6225998,82176,0.13014285266399384
1681332526.008926,82304,0.12840476632118225
1681332526.7457721,82560,0.1239047572016716
1681332527.108702,82688,0.12911902368068695
1681332527.509036,82816,0.1251666247844696
1681332527.869121,82944,0.1335594803094864
1681332528.647713,83200,0.15277378261089325
1681332530.0428648,83584,0.15315473079681396
1681332532.2429519,84096,0.1613571047782898
1681332532.6519601,84224,0.16324996948242188
1681332534.264294,84736,0.15428568422794342
1681332535.611265,85120,0.15199998021125793
1681332537.131503,85632,0.15795232355594635
1681332538.210145,86016,0.1526547074317932
1681332538.607017,86144,0.15604758262634277
1681332539.289873,86400,0.1412975788116455
1681332539.6037729,86528,0.15120233595371246
1681332540.376875,86784,0.15267851948738098
1681332540.6864262,86912,0.14760710299015045
1681332540.990719,87040,0.15252378582954407
1681332542.0099368,87424,0.1227380707859993
1681332542.359045,87552,0.13090473413467407
1681332542.6951401,87680,0.1302618533372879
1681332543.393832,87936,0.13914281129837036
1681332544.2633832,88192,0.12378566712141037
1681332544.730359,88320,0.11848805099725723
1681332547.57445,89216,0.129095196723938
1681332548.65664,89600,0.1358094960451126
1681332549.901767,90112,0.156809464097023
1681332550.799513,90496,0.14189280569553375
1681332551.414685,90752,0.14197616279125214
1681332552.022589,91008,0.12966664135456085
1681332553.4321,91520,0.1259404867887497
1681332554.630084,92032,0.11824996769428253
1681332555.551459,92416,0.12021423876285553
1681332555.849777,92544,0.136285662651062
1681332556.1500459,92672,0.14815469086170197
1681332556.452969,92800,0.1633927971124649
1681332558.350633,93568,0.1467142403125763
1681332560.6898391,94336,0.12722618877887726
1681332561.619138,94592,0.1459166556596756
1681332562.00403,94720,0.13140477240085602
1681332563.3693929,95232,0.1269524097442627
1681332564.602525,95616,0.14047622680664062
1681332564.975277,95744,0.13090477883815765
1681332566.073635,96128,0.10747621208429337
1681332566.411754,96256,0.1015000268816948
1681332566.728211,96384,0.09166669100522995
1681332567.386666,96640,0.11732141673564911
1681332568.0265331,96896,0.1248452216386795
1681332570.055423,97664,0.13405945897102356
1681332570.9778,98048,0.141392782330513
1681332571.2894442,98176,0.13649992644786835
1681332572.201725,98560,0.15010707080364227
1681332572.5118248,98688,0.15648803114891052
1681332572.808959,98816,0.1528213769197464
1681332573.435915,99072,0.1282975673675537
1681332573.7445812,99200,0.11379756778478622
1681332575.623005,99968,0.13121427595615387
1681332576.899443,100480,0.1634523868560791
1681332577.2259488,100608,0.18292856216430664
1681332577.877084,100864,0.21661904454231262
1681332578.744558,101120,0.17707140743732452
1681332579.538374,101376,0.18269044160842896
1681332579.9102159,101504,0.1835237592458725
1681332580.239323,101632,0.16784517467021942
1681332580.543087,101760,0.1619880348443985
1681332580.8651168,101888,0.1774880439043045
1681332581.8718982,102272,0.1436547189950943
1681332582.648882,102528,0.15153566002845764
1681332583.3164558,102784,0.17166662216186523
1681332584.332574,103168,0.1507856845855713
1681332585.1377978,103424,0.13822616636753082
1681332585.47986,103552,0.15339282155036926
1681332585.842061,103680,0.15058329701423645
1681332587.807275,104448,0.10722616314888
1681332588.126119,104576,0.10055950284004211
1681332588.743284,104832,0.08183331787586212
1681332589.6395772,105216,0.08111906051635742
1681332590.882091,105728,0.08023808151483536
1681332591.7817018,106112,0.12370236963033676
1681332592.7005482,106496,0.17627379298210144
1681332593.004506,106624,0.16694043576717377
1681332593.605247,106880,0.1723214089870453
1681332594.201828,107136,0.18415476381778717
1681332594.830612,107392,0.16053570806980133
1681332596.415159,108032,0.14816664159297943
1681332597.501923,108416,0.1238333135843277
1681332598.1039538,108672,0.11340474337339401
1681332603.807252,110592,0.1329285353422165
1681332605.279244,111104,0.14823807775974274
1681332605.9817128,111360,0.15659521520137787
1681332606.323322,111488,0.17689284682273865
1681332607.6481621,112000,0.16804757714271545
1681332608.334771,112256,0.15413090586662292
1681332609.6167948,112768,0.1603333055973053
1681332610.3354712,113024,0.146392822265625
1681332611.0649269,113280,0.17191661894321442
1681332612.039265,113664,0.15482142567634583
1681332612.7021608,113920,0.1371547430753708
1681332613.0012622,114048,0.1362142562866211
1681332613.720036,114304,0.14848804473876953
1681332615.017319,114816,0.15796422958374023
1681332616.902776,115328,0.17321422696113586
1681332619.421392,116224,0.19366669654846191
1681332619.762689,116352,0.19559526443481445
1681332620.127027,116480,0.18978573381900787
1681332620.491926,116608,0.19895239174365997
1681332621.155103,116864,0.19311904907226562
1681332622.465879,117248,0.16342855989933014
1681332622.8918421,117376,0.15252380073070526
1681332623.248758,117504,0.14688092470169067
1681332624.1670458,117888,0.12929758429527283
1681332624.5696902,118016,0.12760710716247559
1681332624.884137,118144,0.12152379006147385
1681332625.192811,118272,0.1198333129286766
1681332627.936275,119296,0.15932141244411469
1681332628.32973,119424,0.1518690288066864
1681332629.3751628,119808,0.1311904489994049
1681332631.8876648,120704,0.11439283192157745
1681332632.869359,121088,0.08170236647129059
1681332635.3671281,122112,0.1030714213848114
1681332635.729686,122240,0.1126309409737587
1681332636.445276,122496,0.12075000256299973
1681332636.8275452,122624,0.14746427536010742
1681332637.223116,122752,0.15927380323410034
1681332638.1422641,123136,0.1716904640197754
1681332638.510769,123264,0.17404761910438538
1681332639.495138,123520,0.1698809564113617
1681332640.492521,123776,0.14471429586410522
1681332643.085023,124416,0.11708331853151321
1681332643.649034,124544,0.12671427428722382
1681332645.3556302,125056,0.11998807638883591
1681332645.840621,125184,0.13303570449352264
1681332646.215987,125312,0.13270236551761627
1681332646.564474,125440,0.13397617638111115
1681332647.669792,125824,0.1363690346479416
1681332648.036235,125952,0.14245237410068512
1681332648.3970711,126080,0.14761903882026672
1681332649.9216928,126464,0.14986905455589294
1681332650.5489511,126592,0.1517023742198944
1681332654.785496,127616,0.12461903691291809
1681332656.1789608,128128,0.1188095286488533
1681332657.012303,128384,0.13288094103336334
1681332657.8343308,128640,0.13749998807907104
1681332658.179459,128768,0.11767856776714325
1681332659.272109,129152,0.13786904513835907
1681332660.5099561,129536,0.16234520077705383
1681332660.865483,129664,0.15592853724956512
1681332661.193085,129792,0.1400594860315323
1681332661.532674,129920,0.13578568398952484
1681332662.518805,130304,0.15614284574985504
1681332665.476832,131328,0.15378570556640625
1681332666.3461509,131584,0.1638571172952652
1681332668.111897,132096,0.12019044160842896
1681332668.570082,132224,0.1096547320485115
1681332670.082942,132608,0.1419999748468399
1681332670.938108,132864,0.15340474247932434
1681332672.00864,133120,0.1365118771791458
1681332674.273228,133760,0.15221427381038666
1681332677.79864,134656,0.1288452297449112
1681332678.247676,134784,0.13576190173625946
1681332679.778908,135168,0.1414523720741272
1681332680.999424,135424,0.13961906731128693
1681332684.3377259,136192,0.11323810368776321
1681332684.91254,136320,0.118571437895298
1681332686.092822,136576,0.14699998497962952
1681332687.024107,136832,0.1020595133304596
1681332688.767643,137344,0.10216666758060455
1681332690.531028,137856,0.1303333342075348
1681332691.426017,138112,0.10511904954910278
1681332693.6048799,138752,0.15630951523780823
1681332694.0518641,138880,0.16430950164794922
1681332694.482584,139008,0.1722380816936493
1681332697.586529,139904,0.17636904120445251
1681332698.094933,140032,0.18896427750587463
1681332700.363591,140800,0.1720118671655655
1681332701.780127,141312,0.14583326876163483
1681332702.160081,141440,0.1333332657814026
1681332702.517476,141568,0.1255713552236557
1681332706.313558,142720,0.16255950927734375
1681332707.058092,142976,0.1708095222711563
1681332708.0942552,143360,0.1459999829530716
1681332710.189814,144128,0.1263451874256134
1681332710.5457652,144256,0.13396422564983368
1681332711.979127,144768,0.12584516406059265
1681332713.034797,145152,0.11253567039966583
1681332713.3772569,145280,0.11199995875358582
1681332713.719271,145408,0.12349995970726013
1681332719.435101,147200,0.17666667699813843
1681332720.496656,147584,0.13445235788822174
1681332721.5182788,147968,0.15919047594070435
1681332721.855974,148096,0.15330953896045685
1681332722.203038,148224,0.143559530377388
1681332723.2463622,148608,0.16029761731624603
1681332723.571987,148736,0.1542976200580597
1681332723.919588,148864,0.1722976416349411
1681332730.727394,151168,0.11557137966156006
1681332731.439845,151424,0.1290713995695114
1681332731.818592,151552,0.1138809397816658
1681332732.505363,151808,0.10708331316709518
1681332732.861593,151936,0.09197615832090378
1681332735.007264,152704,0.13704755902290344
1681332735.34008,152832,0.14748802781105042
1681332736.07308,153088,0.15590469539165497
1681332736.751391,153344,0.1651904135942459
1681332737.451914,153600,0.16795231401920319
1681332738.1552708,153856,0.16509519517421722
1681332739.19876,154240,0.14328567683696747
1681332739.872459,154496,0.12121426314115524
1681332740.554842,154752,0.11314281821250916
1681332741.3949928,155008,0.12854759395122528
1681332742.0404348,155264,0.12073805928230286
1681332742.675284,155520,0.10178563743829727
1681332745.698588,156800,0.14786900579929352
1681332746.857074,157312,0.13771426677703857
1681332748.093178,157824,0.1510952264070511
1681332748.3537002,157952,0.14328570663928986
1681332748.631894,158080,0.14644044637680054
1681332749.163441,158336,0.14924998581409454
1681332750.007356,158720,0.14233331382274628
1681332750.793615,159104,0.14949996769428253
1681332751.325105,159360,0.13136902451515198
1681332752.098623,159744,0.12430950254201889
1681332753.7853591,160512,0.07315476983785629
1681332754.3169181,160768,0.050916679203510284
1681332754.8607879,161024,0.056702401489019394
1681332755.118319,161152,0.04282145947217941
1681332756.015408,161536,0.07872620224952698
1681332756.299099,161664,0.08091668039560318
1681332756.5906072,161792,0.1002499982714653
1681332757.443747,162176,0.14634522795677185
1681332759.585748,163200,0.1532856971025467
1681332760.937768,163840,0.1405952423810959
1681332761.4917681,164096,0.1628333330154419
1681332763.071945,164864,0.19357141852378845
1681332764.070204,165376,0.19702379405498505
1681332764.357289,165504,0.18330952525138855
1681332764.6760361,165632,0.17642857134342194
1681332764.9499269,165760,0.17154762148857117
1681332766.620726,166528,0.14117857813835144
1681332767.549124,166912,0.1120714396238327
1681332769.418858,167808,0.10359524190425873
1681332769.95807,168064,0.1313452124595642
1681332770.766214,168448,0.13421426713466644
1681332771.042441,168576,0.129095196723938
1681332771.8358521,168960,0.12376184016466141
1681332773.361811,169728,0.1011308878660202
1681332773.892291,169984,0.07835710048675537
1681332774.721588,170368,0.08777377009391785
1681332775.591098,170752,0.12864285707473755
1681332775.8872929,170880,0.1276666820049286
1681332776.1476648,171008,0.14016668498516083
1681332776.431898,171136,0.15150001645088196
1681332776.7076921,171264,0.1445000171661377
1681332778.5457358,172032,0.18361903727054596
1681332780.439371,172800,0.1459166258573532
1681332782.052911,173568,0.11904758214950562
1681332783.136209,174080,0.13404758274555206
1681332783.679629,174336,0.13157139718532562
1681332785.005951,174976,0.11142853647470474
1681332786.067224,175488,0.14742854237556458
1681332788.027893,176384,0.1857142448425293
1681332788.5950851,176640,0.1635475754737854
1681332789.342425,177024,0.162678524851799
1681332789.850307,177280,0.14970232546329498
1681332790.114002,177408,0.1334642469882965
1681332790.9206212,177792,0.14284519851207733
1681332791.204841,177920,0.13123804330825806
1681332791.725941,178176,0.12464279681444168
1681332791.99147,178304,0.11364279687404633
1681332792.900413,178688,0.1323094666004181
1681332798.015149,180864,0.14102378487586975
1681332798.287662,180992,0.1464761644601822
1681332798.574208,181120,0.13451187312602997
1681332800.014551,181760,0.12733334302902222
1681332800.9239302,182144,0.11985713988542557
1681332802.333498,182656,0.10294046252965927
1681332802.64674,182784,0.11409521847963333
1681332802.9532402,182912,0.116071417927742
1681332804.2685928,183424,0.13509522378444672
1681332804.600023,183552,0.14259521663188934
1681332804.9086132,183680,0.14376190304756165
1681332805.503477,183936,0.14374999701976776
1681332806.1598568,184192,0.15583333373069763
1681332806.885083,184448,0.16859522461891174
1681332807.536042,184704,0.1698809266090393
1681332810.013603,185728,0.1703571379184723
1681332811.540985,186368,0.17326189577579498
1681332811.8137789,186496,0.16178567707538605
1681332814.3509161,187648,0.16326187551021576
1681332814.633151,187776,0.15604759752750397
1681332817.83527,189184,0.16104762256145477
1681332820.287074,190208,0.1282857060432434
1681332820.560021,190336,0.12399998307228088
1681332821.422046,190720,0.1200714036822319
1681332822.019687,190976,0.11211904138326645
1681332822.407393,191104,0.11378570646047592
1681332824.964323,192128,0.16485713422298431
1681332825.258914,192256,0.18338094651699066
1681332825.5581949,192384,0.1971309334039688
1681332825.905178,192512,0.19419045746326447
1681332826.882317,192896,0.1758333146572113
1681332827.570362,193152,0.17594045400619507
1681332827.870374,193280,0.17759519815444946
1681332828.160057,193408,0.17954757809638977
1681332830.668009,194432,0.1957380473613739
1681332832.3004422,195072,0.17409521341323853
1681332832.629208,195200,0.1851666420698166
1681332833.570733,195584,0.15119044482707977
1681332835.546342,196480,0.15582139790058136
1681332836.0977762,196736,0.14757139980793
1681332838.850423,198016,0.12616665661334991
1681332840.235904,198656,0.1335476189851761
1681332840.556968,198784,0.12988093495368958
1681332841.1469738,199040,0.12454760074615479
1681332841.415728,199168,0.1329285353422165
1681332843.077636,199936,0.12659521400928497
1681332843.403701,200064,0.13523808121681213
1681332845.064008,200832,0.1291666477918625
1681332845.335316,200960,0.1343928426504135
1681332847.859261,202112,0.124547578394413
1681332848.987757,202624,0.1085713803768158
1681332849.539814,202880,0.11330948024988174
1681332850.759496,203392,0.11120235919952393
1681332853.9235148,204544,0.14945237338542938
1681332854.637889,204800,0.1559285670518875
1681332855.827212,205184,0.13959519565105438
1681332856.536268,205440,0.15209519863128662
1681332856.93168,205568,0.1488332748413086
1681332859.0872378,206208,0.13771426677703857
1681332860.45843,206592,0.15090470016002655
1681332862.487146,207232,0.13830946385860443
1681332863.551578,207488,0.11138089746236801
1681332865.37072,208000,0.12247613817453384
1681332866.2123961,208256,0.1286190152168274
1681332866.666604,208384,0.12495236098766327
1681332867.084051,208512,0.11578570306301117
1681332867.8891342,208768,0.13638092577457428
1681332868.7398021,209024,0.15504759550094604
1681332870.814582,209664,0.16766665875911713
1681332872.2610419,210048,0.1757499873638153
1681332873.063788,210304,0.1644880771636963
1681332874.397342,210688,0.1476309448480606
1681332875.842945,211072,0.13791662454605103
1681332877.496074,211584,0.12371423840522766
1681332880.29899,212480,0.16358327865600586
1681332880.72794,212608,0.17190474271774292
1681332881.145799,212736,0.16719044744968414
1681332883.8319008,213632,0.15685711801052094
1681332884.60092,213888,0.17580951750278473
1681332885.461032,214144,0.1423095166683197
1681332886.733098,214528,0.1397142857313156
1681332887.134162,214656,0.14807143807411194
1681332889.305078,215424,0.08692856132984161
1681332889.6577039,215552,0.09309522062540054
1681332891.2168808,216064,0.11547616124153137
1681332892.8789709,216576,0.12003567814826965
1681332894.1326962,216960,0.12519043684005737
1681332894.562688,217088,0.13317853212356567
1681332894.954968,217216,0.1283809244632721
1681332895.385983,217344,0.12192854285240173
1681332896.410814,217600,0.11807137727737427
1681332897.666166,217984,0.1484522968530655
1681332900.9877,218880,0.16220231354236603
1681332901.41738,219008,0.16039280593395233
1681332903.562219,219648,0.18546423316001892
1681332904.356535,219904,0.16238091886043549
1681332904.815475,220032,0.1545475870370865
1681332905.279886,220160,0.14188091456890106
1681332909.118625,221312,0.08176186680793762
1681332910.640213,221824,0.11785712093114853
1681332911.412489,222080,0.10530947893857956
1681332911.80559,222208,0.11371424794197083
1681332912.536028,222464,0.12871426343917847
1681332914.3252292,223104,0.1119404211640358
1681332914.77215,223232,0.11241660267114639
1681332915.5245628,223488,0.09370231628417969
1681332915.9099772,223616,0.10563089698553085
1681332916.321646,223744,0.1066071018576622
1681332917.363263,224128,0.11620236188173294
1681332918.18441,224384,0.11805950105190277
1681332918.624456,224512,0.12409520894289017
1681332919.072213,224640,0.13752378523349762
1681332922.553438,225792,0.13045234978199005
1681332923.747216,226176,0.147404745221138
1681332926.981472,227328,0.1901785284280777
1681332929.687266,228096,0.17374998331069946
1681332930.11621,228224,0.16764284670352936
1681332932.9960032,228992,0.14501188695430756
1681332933.4236531,229120,0.16835711896419525
1681332933.9189749,229248,0.16599997878074646
1681332934.726805,229504,0.16542856395244598
1681332937.2630541,230272,0.17100001871585846
1681332939.4237351,231040,0.14038097858428955
1681332939.719866,231168,0.1480952650308609
1681332942.406569,232192,0.14319047331809998
1681332942.741908,232320,0.1537618786096573
1681332943.8342478,232704,0.12135712057352066
1681332945.179191,233088,0.1229047179222107
1681332946.5563169,233600,0.11185712367296219
1681332947.2187252,233856,0.12126187980175018
1681332948.883378,234368,0.18449996411800385
1681332951.409771,235136,0.15926189720630646
1681332953.171947,235648,0.09154760092496872
1681332953.672506,235776,0.0813809409737587
1681332955.287573,236160,0.09257142245769501
1681332956.554982,236416,0.11211902648210526
1681332958.002537,236800,0.10894045978784561
1681332960.010685,237312,0.13579760491847992
1681332961.3362188,237568,0.12865471839904785
1681332962.1431649,237824,0.12071423977613449
1681332962.498467,237952,0.12332137674093246
1681332962.9112792,238080,0.14236900210380554
1681332965.4927611,238976,0.16272616386413574
1681332966.1560068,239232,0.15305952727794647
1681332966.5318809,239360,0.14884524047374725
1681332968.632895,240128,0.10742858052253723
1681332968.996429,240256,0.09590476006269455
1681332969.3848279,240384,0.09990476071834564
1681332970.297029,240640,0.07940474897623062
1681332971.1614,240896,0.08771426975727081
1681332975.7201972,242432,0.13540472090244293
1681332978.794843,243584,0.15842856466770172
1681332980.6053271,244096,0.19857139885425568
1681332982.353703,244736,0.17104758322238922
1681332982.6771631,244864,0.17633329331874847
1681332984.22995,245504,0.15315474569797516
1681332984.553588,245632,0.14878569543361664
1681332984.880885,245760,0.15792855620384216
1681332986.1103559,246272,0.18514284491539001
1681332986.4049401,246400,0.17276190221309662
1681332988.279007,247168,0.17045238614082336
1681332989.539742,247680,0.11932144314050674
1681332989.860805,247808,0.1151309609413147
1681332990.163094,247936,0.11940476298332214
1681332990.901269,248192,0.12376189231872559
1681332991.219247,248320,0.12834522128105164
1681332992.895485,248960,0.12733331322669983
1681332993.8862212,249344,0.14533331990242004
1681332994.495121,249600,0.12154761701822281
1681332995.4564219,249984,0.1157618835568428
1681332996.6044748,250368,0.08394043892621994
1681332997.8523898,250752,0.09544043242931366
1681332998.578214,251008,0.09208329021930695
1681333000.4197462,251776,0.1320713758468628
1681333000.71296,251904,0.13020232319831848
1681333001.326159,252160,0.10683328658342361
1681333001.942678,252416,0.11629758030176163
1681333004.7965178,253568,0.11053568124771118
1681333005.127466,253696,0.12285710126161575
1681333005.439969,253824,0.1272023320198059
1681333005.748938,253952,0.10770230740308762
1681333010.110441,255744,0.0992380678653717
1681333011.333677,256256,0.12084522843360901
1681333012.564526,256768,0.13586904108524323
1681333012.876172,256896,0.14541666209697723
1681333013.8181498,257280,0.17446425557136536
1681333014.180577,257408,0.19253568351268768
1681333015.24865,257792,0.1895475536584854
