Wall time,Step,Value
1681317810.7178218,768,-0.010665694251656532
1681317813.85081,2432,-0.02178570069372654
1681317815.261937,3200,-0.021178599447011948
1681317819.0865731,5248,-0.02448810078203678
1681317819.5516238,5504,-0.05219047889113426
1681317820.267518,5888,-0.058523811399936676
1681317822.125898,6912,-0.017845239490270615
1681317822.8177469,7296,-0.005464289803057909
1681317826.4284742,9216,0.008773819543421268
1681317827.127937,9600,-0.011797609739005566
1681317832.199463,12160,-0.008738099597394466
1681317835.686471,13184,-0.0036904499866068363
1681317836.990447,13696,-0.013892830349504948
1681317843.3183181,16256,-0.034011900424957275
1681317846.574722,17920,-0.025202389806509018
1681317850.734082,19968,0.007285700179636478
1681317851.449546,20352,0.015738079324364662
1681317853.819691,21504,-0.0023690799716860056
1681317856.434581,22912,0.0013571400195360184
1681317857.611315,23552,-0.01425000000745058
1681317858.076884,23808,0.0035357100423425436
1681317858.348944,23936,0.017702380195260048
1681317859.5731158,24448,0.04515476152300835
1681317864.428629,26624,-0.009178579784929752
1681317870.232314,28672,0.019285719841718674
1681317872.329977,29440,-0.02188093028962612
1681317873.899006,30080,-0.06671424955129623
1681317879.147679,32000,-0.0184523593634367
1681317881.188239,32768,0.03698809817433357
1681317882.932987,33408,0.027607139199972153
1681317885.582494,34304,-0.00992858037352562
1681317887.160789,34816,-0.023678580299019814
1681317887.881491,35072,-0.017261909320950508
1681317894.4995809,37504,-0.007369049824774265
1681317899.729244,39552,-0.0065237898379564285
1681317900.372837,39808,0.01675000973045826
1681317903.634033,40832,-0.002285730093717575
1681317908.050147,42368,0.014809509739279747
1681317910.955513,43520,-0.005500040017068386
1681317913.266651,44544,0.00158330996055156
1681317918.023953,46592,0.0010119100334122777
1681317919.708839,47104,-0.010178569704294205
1681317936.9180841,54016,-0.017511919140815735
1681317937.222235,54144,-0.04840477928519249
1681317942.684727,56320,0.008988119661808014
1681317943.656349,56704,0.03567858040332794
1681317944.879833,57088,0.019357159733772278
1681317950.677187,59008,0.05655951052904129
1681317951.665022,59392,0.03248810023069382
1681317951.9706151,59520,0.01880953088402748
1681317955.151833,60800,-0.0059047602117061615
1681317960.426953,62976,-0.03849999979138374
1681317961.036312,63232,-0.027404749765992165
1681317967.535163,65920,0.003190479939803481
1681317968.435831,66304,-0.02798810973763466
1681317972.766419,68096,-0.005047630053013563
1681317974.2875688,68736,-0.01591668091714382
1681317977.571676,70144,-0.003428559983149171
1681317980.59821,71424,-0.05509522184729576
1681317982.424766,72192,-0.023107130080461502
1681317985.895007,73472,-0.0035238100681453943
1681317988.3971,74240,0.02301190048456192
1681317989.008537,74496,0.06505951285362244
1681317990.6371489,75136,0.05439284071326256
1681317990.964318,75264,0.04239283874630928
1681317995.390603,77184,0.0011429099831730127
1681318000.852963,79488,0.008988129906356335
1681318001.450389,79744,-0.004273789934813976
1681318005.104529,81280,-0.005642860196530819
1681318007.2855082,82176,-0.020714279264211655
1681318007.635971,82304,-0.013119040057063103
1681318008.236557,82560,-0.010107140056788921
1681318009.139421,82944,-0.01790476031601429
1681318009.7276008,83200,-0.020511889830231667
1681318013.2116969,84736,0.04908332973718643
1681318016.321839,86016,-0.017392879351973534
1681318019.998205,87552,-0.013773789629340172
1681318021.475452,88192,-0.004392830189317465
1681318029.601047,91520,0.015261909924447536
1681318030.815159,92032,0.025071419775485992
1681318031.9927812,92544,0.020619049668312073
1681318032.278862,92672,0.018750010058283806
1681318034.483027,93568,-0.011904760263860226
1681318037.910859,94720,-0.013928580097854137
1681318039.1129029,95232,-0.03859524056315422
1681318040.320815,95744,-0.03045237995684147
1681318041.969624,96384,-0.029000019654631615
1681318043.220278,96896,-0.024595269933342934
1681318045.896047,98048,-0.06958332657814026
1681318047.094688,98560,-0.05847616866230965
1681318047.670628,98816,-0.046559520065784454
1681318048.2955022,99072,-0.03901191055774689
1681318050.398378,99968,-0.001607159967534244
1681318052.295417,100608,0.01607142947614193
1681318052.917535,100864,0.03270237147808075
1681318054.901833,101504,0.017440469935536385
1681318055.611478,101760,0.011904750019311905
1681318056.866959,102272,-0.013345249928534031
1681318058.808984,102784,-0.010107159614562988
1681318061.159782,103552,-0.035071440041065216
1681318061.4914932,103680,-0.019750000908970833
1681318069.463418,106624,-0.017238110303878784
1681318070.9365902,107136,-0.018880970776081085
1681318081.9468899,111360,-0.029607150703668594
1681318083.540938,112000,-0.0352499894797802
1681318084.1217449,112256,-0.03694048151373863
1681318086.259794,113024,-0.04515479877591133
1681318090.7699032,114816,0.008666680194437504
1681318092.178401,115328,-0.0002380799996899441
1681318094.4776561,116224,-0.020500000566244125
1681318095.267901,116480,-0.009404759854078293
1681318097.4282491,117248,-0.038916658610105515
1681318098.0608141,117504,-0.024499990046024323
1681318102.7019038,119296,0.027571430429816246
1681318103.008613,119424,0.007154770195484161
1681318106.194231,120704,-0.032773811370134354
1681318107.12749,121088,-0.0016785600455477834
1681318110.074446,122240,-0.004595260135829449
1681318111.525999,122752,-0.029047640040516853
1681318113.1618218,123264,-0.02398807927966118
1681318116.405097,124416,0.003642879892140627
1681318116.8769112,124544,0.016369059681892395
1681318118.978548,125312,-0.0027381000109016895
1681318119.333341,125440,-0.009750000201165676
1681318121.01458,126080,-0.003464279929175973
1681318125.4212968,127616,-0.01771428994834423
1681318127.32412,128384,-0.02363095059990883
1681318128.438522,128768,-0.03960714116692543
1681318131.7743208,129920,-0.012380939908325672
1681318135.50322,131328,0.017285700887441635
1681318141.130018,133760,0.026321420446038246
1681318145.8279831,135424,0.017166659235954285
1681318147.67378,136192,-0.02403572015464306
1681318148.673943,136576,-0.012130959890782833
1681318149.3013399,136832,-0.017559530213475227
1681318150.681726,137344,0.015452340245246887
1681318152.767634,138112,0.01869044080376625
1681318154.628474,138752,-0.008047640323638916
1681318158.331894,140032,-0.04513094946742058
1681318160.292688,140800,-0.010226160287857056
1681318161.756001,141312,0.001916700042784214
1681318162.068037,141440,0.005261939950287342
1681318165.702657,142720,0.026285730302333832
